순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
411,과학,굉장한 것들의 세계,K982737224,9791189799359,3470,북트리거,"매슈 D. 러플랜트 지음, 하윤숙 옮김",22000,19800,2200,10%,"1,100점",20210105,6135
412,과학,전자기학의 개념원리,K942638125,9791159066337,93560,복두출판사,홍희식.김덕수.김장욱 지음,24000,24000,0,0%,"1,200점",20200310,1480
413,과학,생태학,8961543202,9788961543200,,라이프사이언스,"Manuel C.Molles 지음, 김재근.김흥태 옮김",39000,39000,0,0%,"1,170점",20200901,1417
414,과학,마이크로파 공학,K252637312,9791190017015,93560,한티에듀,"David M. Pozar 지음, 고지환 외 옮김",37000,37000,0,0%,"1,110점",20200210,1318
415,과학,인체생물학,8960697672,9788960697676,93510,학지사메디컬,"Sylvia S. Mader 지음, 김영화 외 옮김",35000,31500,3500,10%,"1,750점",20190310,1645
416,과학,모터제어,K732534569,9791159064173,93560,복두출판사,김상훈 지음,29000,29000,0,0%,"1,450점",20180801,1733
417,과학,최신 일반화학,8942591558,9788942591558,93530,동화기술,대학화학교재연구회 지음,26000,26000,0,0%,780점,20180302,1420
418,과학,대학 일반물리학 세트 - 전2권,K142532428,9791185408163,,북스힐,대학일반물리학 교재편찬위원회 지음,42000,42000,0,0%,"2,100점",20180301,1184
419,과학,필수 물리화학,K142532114,9791187486206,93430,카오스북,"토머스 엥겔.필립 리드 지음, 강춘형 외 옮김",38000,38000,0,0%,0점,20180301,1114
420,과학,핵심 임상혈액학,896940175X,9788969401755,93510,대학서림,변대훈 외 지음,38000,38000,0,0%,0점,20180302,1783
421,과학,제대로 알고 쓰는 R 통계분석,K362535381,9791156642640,93310,한빛아카데미(교재),이윤환 지음,25000,25000,0,0%,0점,20160805,1699
422,과학,지질환경과학,8968666970,9788968666971,93450,시그마프레스,"Frederick K. Lutgens.Edward J. Tarbuck 지음, 함세영 외 옮",38000,38000,0,0%,"1,900점",20160315,1217
