순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
261,자기계발,"바바라 민토, 논리의 기술",8984059714,9788984059719,3320,더난출판사,"바바라 민토 지음, 이진원 옮김, 최정규 감수",19000,17100,1900,10%,950점,20190819,4341
262,자기계발,식스 해빗,8901230992,9788901230993,3320,웅진지식하우스,"브렌든 버처드 지음, 김원호 옮김",19800,17820,1980,10%,990점,20190615,2444
263,자기계발,적을 만들지 않는 대화법,K042635912,9791190123020,3320,갈매나무,"샘 혼 지음, 이상원 옮김",14000,12600,1400,10%,700점,20190603,9849
264,자기계발,아웃라이어 (10주년 리커버 에디션),8934995343,9788934995340,3320,김영사,"말콤 글래드웰 지음, 노정태 옮김, 최인철 감수",15800,14220,1580,10%,790점,20190429,8082
265,자기계발,"아들아, 삶에 지치고 힘들 때 이 글을 읽어라",K532635682,9791187962335,3320,다연,윤태진 지음,15000,13500,1500,10%,750점,20190422,4727
266,자기계발,"알고리즘, 인생을 계산하다",8935212059,9788935212057,3320,청림출판,"브라이언 크리스천 & 톰 그리피스 지음, 이한음 옮김",20000,18000,2000,10%,"1,000점",20180307,7134
267,자기계발,시간관리 스킬,899408147X,9788994081472,3320,타커스(끌레마),"고도 토키오 지음, 김현영 옮김",14000,12600,1400,10%,700점,20180110,2643
268,자기계발,행복하려면 먼저 자유로워져라,K002531521,9791155427354,3100,매일경제신문사,김요한 지음,14000,12600,1400,10%,700점,20170929,914
269,자기계발,완벽한 공부법,K652535357,9791160486735,3810,로크미디어,고영성.신영준 지음,19800,17820,1980,10%,990점,20170106,24216
270,자기계발,허니문 이펙트,K082434579,9788998895037,3190,미래시간,"브루스 H. 립튼 지음, 정민영 외 옮김",14800,13320,1480,10%,740점,20140319,2075
271,자기계발,절제의 성공학,8992382138,9788992382137,13320,바람,"미즈노 남보쿠 지음, 류건 엮음, 권세진 옮김",11500,10350,1150,10%,570점,20130725,14015
272,자기계발,우주 리듬을 타라,8991075835,9788991075832,3200,샨티,"디팩 초프라 지음, 이현주 옮김",15000,13500,1500,10%,750점,20130725,4714
273,자기계발,서번트 리더십,8959402567,9788959402564,3320,시대의창,"제임스 C. 헌터 지음, 김광수 옮김",15000,13500,1500,10%,750점,20130415,1579
274,자기계발,육일약국 갑시다,8950943379,9788950943370,3320,21세기북스,김성오 지음,14000,12600,1400,10%,700점,20130120,6315
275,자기계발,호오포노포노의 비밀,8960172847,9788960172845,13320,판미동,"조 비테일.이하레아카라 휴 렌 지음, 황소연 옮김, 박인재 감수",13000,11700,1300,10%,650점,20111125,6541
276,자기계발,FBI 행동의 심리학,8901110806,9788901110806,3320,리더스북,"조 내버로 & 마빈 칼린스 지음, 박정길 옮김",14000,12600,1400,10%,700점,20100913,21679
277,자기계발,리얼리티 트랜서핑 3,8935703133,9788935703135,3320,정신세계사,"바딤 젤란드 지음, 박인수 옮김",11000,9900,1100,10%,550점,20090515,10458
278,자기계발,청소력,8991824099,9788991824096,3320,나무한그루,"마쓰다 미쓰히로 지음, 우지형 옮김",9000,8100,900,10%,450점,20070115,11428
279,자기계발,The One Page Proposal,8932460108,9788932460109,3320,을유문화사,"패트릭 G. 라일리 지음, 안진환 옮김",8000,7200,800,10%,400점,20021111,9876
280,자기계발,동굴에서 광장으로,8999723178,9788999723179,3370,학지사,이의용 지음,16000,16000,0,0%,480점,20210215,860
281,자기계발,"유튜브, 성공했다 망했습니다",K172738027,9791165214418,3320,길벗,김은선 지음,14000,12600,1400,10%,700점,20210202,660
282,자기계발,"인디 워커, 이제 나를 위해 일합니다",893292080X,9788932920801,3190,열린책들,박승오.홍승완 지음,15000,13500,1500,10%,750점,20210130,2060
283,자기계발,세바시 인생질문 1 : 나는 누구인가,K622738084,9791197281419,4190,세상을바꾸는시간15분,세바시 인생질문 출판 프로젝트팀 지음,14800,13320,1480,10%,740점,20201214,1760
284,자기계발,아주 짧은 집중의 힘,K912737153,9791191119985,3190,위즈덤하우스,"하야시 나리유키 지음, 이정현 옮김",13800,12420,1380,10%,690점,20210114,1915
285,자기계발,고엔카의 위빳사나 명상 2,8934991976,9788934991977,3200,김영사,"S.N. 고엔카 지음, 버지니아 해밀턴 엮음, 담마코리아 옮김",13000,11700,1300,10%,650점,20210113,3140
286,자기계발,한 권으로 끝내는 노션 NOTION,K702633925,9791197193521,3000,애드앤미디어,피터 킴.이석현 지음,16000,14400,1600,10%,800점,20201101,2341
287,자기계발,꿈은 이루어서 자신에게 선물하는 거야,K962633119,9791197134111,3800,느티나무가있는풍경,신광철 지음,16000,14400,1600,10%,800점,20201020,2146
288,자기계발,끌리는 말투에는 비밀이 있다 (10만 부 기념 한정판 리커버 에디션),K342633494,9791158740887,3320,미디어숲,"장차오 지음, 하은지 옮김",15800,14220,1580,10%,790점,20201110,8267
289,자기계발,에이트 : 씽크,K342633270,9791197126741,3320,차이정원,이지성 지음,19800,17820,1980,10%,990점,20200915,17701
290,자기계발,해빙 노트,K862639547,9791190382205,3320,수오서재,이서윤.홍주연 지음,14800,13320,1480,10%,740점,20200615,14535
291,자기계발,영혼을 위한 7단계 치유의 힘,898834930X,9788988349304,,드림앤,"캐롤라인 미스 지음, 정현숙 옮김",20000,18000,2000,10%,"1,000점",20191115,4838
292,자기계발,스무살에 알았더라면 좋았을 것들,890123985X,9788901239859,3320,웅진지식하우스,"티나 실리그 지음, 이수경 옮김",16000,14400,1600,10%,800점,20200228,6295
