순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
505,국내도서,최애의 아이 1,K102738920,9791136263858,,대원씨아이(만화),"아카사카 아카 지음, 요코야리 멘고 그림",5500,4950,550,10%,270점,20210225,15295
506,국내도서,C# 프로그래밍 : 프로그래밍 기초부터 객체 지향 핵심까지,K902737857,9791156645238,93000,한빛아카데미(교재),윤인성 지음,26000,26000,0,0%,"1,300점",20210105,6665
507,국내도서,방구석 미술관 2 : 한국,8968332843,9788968332845,3600,블랙피쉬,조원재 지음,18500,16650,1850,10%,920점,20201118,76530
508,국내도서,일본어뱅크 New 다이스키 일본어 - 상,K782636920,9791157685530,14730,동양북스(동양문고),문선희 외 지음,16000,16000,0,0%,0점,20191025,7501
509,국내도서,집단상담의 실제,8999717615,9788999717611,93180,학지사,강진령 지음,23000,23000,0,0%,690점,20190225,9175
510,국내도서,학교 생활지도와 상담,8999713725,9788999713729,93370,학지사,김은하 외 지음,20000,20000,0,0%,600점,20170925,8668
511,국내도서,기초전자실험 with PSpice,K732535071,9791156642589,93560,한빛아카데미(교재),홍순관 지음,17000,17000,0,0%,0점,20160610,8047
512,국내도서,Tarr 무기화학,8973388851,9788973388851,93430,자유아카데미,"Gary L. Miessler 외 지음, 김주창 외 옮김",38000,38000,0,0%,"1,900점",20131223,8097
513,국내도서,"한눈에 쏙쏙, 주린이 주식 과외하기",8969524525,9788969524522,3320,경향BP,장우진 지음,16500,14850,1650,10%,820점,20210311,5220
514,국내도서,꽃도감,K452738329,9791160075755,13630,한즈미디어(한스미디어),"방현희 옮김, 몽소 플레르 감수",22000,19800,2200,10%,"1,100점",20210217,6330
515,국내도서,예진문의 취미기록,K432738228,9791190641357,3810,책밥,문예진 지음,13500,12150,1350,10%,670점,20210222,16870
516,국내도서,경제.경영수학 길잡이,898882590X,9788988825907,93320,지필미디어,"A. C. Chiang & Kevin Wainwright 지음, 정기준.이성순 역주",32000,32000,0,0%,0점,20101101,8547
517,국내도서,데미안,8937460440,9788937460449,4850,민음사,"헤르만 헤세 지음, 전영애 옮김",8000,7200,800,10%,400점,20001220,94667
518,국내도서,스즈키 바이올린 교본 1,8903411110,9788903411116,93670,세광음악출판사,세광음악 편집부 엮음,12000,10800,1200,10%,600점,20091217,33707
519,국내도서,맛있는 디자인 포토샵 & 일러스트레이터 CC 2021,K572737059,9791162243848,13000,한빛미디어,빨간고래 (박정아).윤이사라 지음,22000,19800,2200,10%,"1,100점",20210118,8520
520,국내도서,패턴과 구조 영문법,K532632697,9791190768009,3700,BOOK귤,윤규철 지음,19000,19000,0,0%,0점,20200901,7437
521,국내도서,맛있게 살 빠지는 고단백 저탄수화물 다이어트 레시피,K532639637,9791197035234,13590,비에이블,미니 박지우 지음,17500,15750,1750,10%,870점,20200528,32615
522,국내도서,페인트 (양장),8936459090,9788936459093,3810,창비,이희영 지음,12000,10800,1200,10%,600점,20191129,35355
523,국내도서,서비스 마케팅,895853477X,9788958534778,94320,학현사,이유재 지음,38000,38000,0,0%,"1,140점",20190810,6924
524,국내도서,중국어뱅크 북경대학 신한어구어 3,K022532167,9791157683116,14720,동양북스(동양문고),대계부.류립신.이해연 지음,14000,14000,0,0%,420점,20171210,7171
525,국내도서,New 영양 생리학,897006804X,9788970068046,,지구문화사,강남이 외 지음,27000,25650,1350,5%,"1,350점",20170308,5481
526,국내도서,운영체제,K532535184,9791156642459,93000,한빛아카데미(교재),구현회 지음,27000,27000,0,0%,0점,20160630,7656
527,국내도서,1984,8937460777,9788937460777,4840,민음사,"조지 오웰 지음, 정회성 옮김",9500,8550,950,10%,470점,20030616,63449
528,국내도서,2021 태종국어 실전 동형 모의고사 화룡점정 (소방직),K122739037,9791190911498,,가치산책컴퍼니,이태종 지음,15000,13500,1500,10%,750점,20210308,7310
529,국내도서,아동관찰 및 행동연구 (황해익 외),K682739937,9791161059631,93370,공동체,황해익.최혜진.권유선 지음,18000,18000,0,0%,540점,20210215,5930
530,국내도서,피에 젖은 땅,8967358717,9788967358716,3900,글항아리,"티머시 스나이더 지음, 함규진 옮김",44000,39600,4400,10%,"2,200점",20210302,5710
531,국내도서,컴퓨팅 사고와 문제해결,K272738038,9791185578804,93000,인피니티북스,천인국.이화민.차현진 지음,25000,25000,0,0%,"1,250점",20210226,5390
532,국내도서,2021 심우철 실전동형 모의고사 Season 2,K582738523,9791162051009,13740,심슨북스,심우철 지음,14000,12600,1400,10%,700점,20210224,7900
533,국내도서,"부자의 1원칙, 몸에 투자하라",8968332932,9788968332937,3190,블랙피쉬,유영만.김예림 지음,16000,14400,1600,10%,800점,20210215,7900
534,국내도서,2021 사회조사분석사 2급 필기 한권으로 끝내기,K172633916,9791125480112,13330,시대고시기획,이종익 지음,32000,28800,3200,10%,"1,600점",20210125,13559
535,국내도서,유아사회교육,K162631592,9791161262659,93370,양성원,박찬옥.서동미.엄은나 지음,19000,19000,0,0%,950점,20200228,6759
536,국내도서,부의 대이동,K922631278,9791196831080,3320,페이지2(page2),오건영 지음,17000,15300,1700,10%,850점,20200723,77565
537,국내도서,디지털 디자인,K242638682,9791185475554,93560,퍼스트북,"M. Morris Mano 외 지음, 예윤혜 외 옮김",34000,34000,0,0%,"1,020점",20200228,6765
