순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
56,중학교참고서,주니어 리딩튜터 Junior Reading Tutor Level 1,K502534561,9791125324447,53740,NE능률(참고서),NE능률 영어교육연구소 지음,12000,10800,1200,10%,600점,20180831,46770
57,중학교참고서,100발 100중 기출문제집 1학기 중간고사 중2 영어 동아(윤정미) (2021년),K252737362,9791165751531,53740,에듀원,에듀원 편집부 지음,14000,12600,1400,10%,700점,20201228,10795
58,중학교참고서,워드 마스터 Word Master 중등 기초 (2021년용),K592535412,9791158317331,53740,이투스북,홍미정 지음,10000,9000,1000,10%,500점,20160926,40234
59,중학교참고서,천일문 입문,8968060509,9788968060502,53,쎄듀(CEDU),김기훈 외 지음,12000,10800,1200,10%,600점,20151030,51650
60,중학교참고서,라이트 쎈 중등 수학 2 (상) (2021년용),8928326354,9788928326358,53410,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,15000,13500,1500,10%,750점,20180504,37574
61,중학교참고서,개념 + 유형 기초탄탄 라이트 중등 수학 2-1 (2021년),K212631038,9791164749782,53410,비상교육,비상교육 편집부 지음,18000,16200,1800,10%,900점,20200801,40413
62,중학교참고서,블랙라벨 중학 수학 2-1 (2021년용),8960764353,9788960764354,53410,진학사,이문호 외 지음,12000,10800,1200,10%,600점,20180618,29506
63,중학교참고서,블랙라벨 중학 수학 3-1 (2021년용),8960764566,9788960764569,53410,진학사,이문호 외 지음,12000,10800,1200,10%,600점,20190522,25454
64,중학교참고서,HIGH TOP 하이탑 중학교 과학 1 세트 (2021년용),8900422065,9788900422061,53400,동아출판,배미정 외 지음,20000,18000,2000,10%,"1,000점",20171110,26163
65,중학교참고서,마더텅 100% 실전대비 MP3 중학영어듣기 24회 모의고사 2학년 (2021년),K512633125,9791162726327,53740,마더텅,마더텅 편집부 지음,13900,12510,1390,10%,690점,20201103,22259
66,중학교참고서,Allead 올리드 중등 국어 2-1 : 미래엔 교과서 (2021년용),K742534818,9791162338469,53710,미래엔,강영미 외 지음,16000,14400,1600,10%,800점,20181201,17307
