순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
990,대학교재/전문서적,공업수학의 기초,K182638121,9791159066405,93410,복두출판사,정길수.신승식.최승희 지음,24000,24000,0,0%,"1,200점",20200316,3131
991,대학교재/전문서적,영유아 음악교육 (김연주 외),8942613012,9788942613014,93370,창지사,김연주.김현지.유현숙 지음,22000,22000,0,0%,660점,20200309,2902
992,대학교재/전문서적,아동안전관리,8942613098,9788942613090,,창지사,이영환 외 지음,23000,23000,0,0%,690점,20200224,2949
993,대학교재/전문서적,사회문제와 사회복지 (초의수 외),8999409856,9788999409851,93330,양서원(박철용),초의수 외 지음,19000,19000,0,0%,570점,20200210,2141
994,대학교재/전문서적,정책학원론,895774343X,9788957743430,93350,대명출판사,정정길 외 지음,48000,48000,0,0%,"1,440점",20200302,2718
995,대학교재/전문서적,IFRS 회계원리 해답,8955017197,9788955017199,94320,신영사,반선섭 외 지음,4000,4000,0,0%,120점,20200215,3455
996,대학교재/전문서적,근골격계 운동치료학,8960698083,9788960698086,93510,학지사메디컬,근골격계 운동치료학 편찬위원회 지음,60000,54000,6000,10%,"3,000점",20200212,2875
997,대학교재/전문서적,해석역학,8962184702,9788962184709,93420,북스힐,"Grant R. Fowles 외 지음, 진병문 외 옮김",31000,31000,0,0%,"1,550점",20190909,3679
998,대학교재/전문서적,타이포그래피 천일야화,8970595112,9788970595115,93600,안그라픽스,원유홍.서승연.송명민 지음,29000,26100,2900,10%,"1,450점",20190823,3620
999,대학교재/전문서적,제어 시스템 공학,8970509844,9788970509846,93560,생능출판사,임동진 지음,29000,29000,0,0%,870점,20190802,2771
1000,대학교재/전문서적,최신 보건학,K392635232,9791186089149,93510,한미의학,전국대학보건학교육협의회 지음,25000,25000,0,0%,0점,20190617,2437
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,좋은 책을 고르는 방법, 알라딘!! www.aladin.co.kr,,,,,,,,,,,
