순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
907,장르소설,너도 곧 쉬게 될거야,K962636661,9791162834930,3850,고요한숨,"비프케 로렌츠 지음, 서유리 옮김",14000,12600,1400,10%,700점,20190918,934
908,장르소설,와일드 시드,8934996994,9788934996996,4840,비채,"옥타비아 버틀러 지음, 조호근 옮김",15800,14220,1580,10%,790점,20190814,2040
909,장르소설,초콜릿 하트 드래곤,K032636061,9791135443947,3840,베리타스,"스테파니 버지스 지음, 김지현 옮김",14800,13320,1480,10%,740점,20190904,5151
910,장르소설,우먼 인 윈도,8934998954,9788934998952,3840,비채,"A. J. 핀 지음, 부선희 옮김",15800,14220,1580,10%,790점,20190903,6035
911,장르소설,황제궁 옆 마로니에 농장 1,K202636865,9791160749908,4810,연담,정연 지음,13000,11700,1300,10%,650점,20191002,1009
912,장르소설,어위크,K582636863,9791188660353,3810,CABINET(캐비넷),강지영 외 지음,14000,12600,1400,10%,700점,20190902,900
913,장르소설,"아빠는 영웅, 엄마는 정령, 딸인 나는 전생자. 1",K242636863,9791127852146,4830,디앤씨미디어(주)(D&C미디어),"마츠우라 지음, keepout 그림, 이신 옮김",9000,8100,900,10%,450점,20190910,1632
914,장르소설,나의 히어로 아카데미아 The Movie,K912636763,9791164034826,4830,서울문화사,"요시 안리 지음, 오경화 옮김, 호리코시 코헤이 원작",6800,6120,680,10%,340점,20190830,674
915,장르소설,밤의 양들 2,K222635453,9791189982478,4810,은행나무,이정명 지음,11500,10350,1150,10%,570점,20190830,3779
916,장르소설,밤의 양들 1,K272635453,9791189982461,4810,은행나무,이정명 지음,11500,10350,1150,10%,570점,20190830,4049
917,장르소설,월드 오브 워크래프트 : 어둠의 문 너머,8959528110,9788959528110,3840,제우미디어,"블리자드 엔터테인먼트.크리스티 골든.에런 로젠버그 지음, 유정우 옮김",15800,14220,1580,10%,790점,20190809,636
918,장르소설,까마귀의 향연 1,K262635444,9791189982324,4840,은행나무,"조지 R. R. 마틴 지음, 이수현 옮김",18500,16650,1850,10%,920점,20190805,2493
919,장르소설,접경지역의 동물병원 1~5 + 외전 세트 - 전6권,K742635441,9791164600144,4810,메르헨미디어,"에시라 지음, 숲향 그림",69900,62910,6990,10%,"3,490점",20190901,804
920,장르소설,나무를 담벼락에 끌고 들어가지 말라 3부 - 하,8926706796,9788926706794,4810,디앤씨미디어(주)(D&C미디어),윤진아 지음,12000,10800,1200,10%,600점,20190809,620
921,장르소설,나무를 담벼락에 끌고 들어가지 말라 3부 - 중,8926706788,9788926706787,4810,디앤씨미디어(주)(D&C미디어),윤진아 지음,12000,10800,1200,10%,600점,20190809,618
922,장르소설,나무를 담벼락에 끌고 들어가지 말라 3부 - 상,892670677X,9788926706770,4810,디앤씨미디어(주)(D&C미디어),윤진아 지음,12000,10800,1200,10%,600점,20190809,668
923,장르소설,군림천하 35,8926706761,9788926706763,4810,파피루스(디앤씨미디어),용대운 지음,9000,8100,900,10%,450점,20190726,1591
924,장르소설,루거 총을 든 할머니,K562635149,9791190182591,3860,위즈덤하우스,"브누아 필리퐁 지음, 장소미 옮김",14800,13320,1480,10%,740점,20190730,4386
925,장르소설,유괴의 날,8952736257,9788952736253,3810,시공사,정해연 지음,14300,12870,1430,10%,710점,20190717,779
926,장르소설,미아,K302635942,9791158107475,3810,봄출판사(봄미디어),도개비 지음,9000,8100,900,10%,450점,20190730,1242
