순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
867,예술/대중문화,영화하는 여자들,K822632472,9791160946772,3300,사계절,"주진숙.이순진 지음, (사)여성영화인모임 기획",19800,17820,1980,10%,990점,20200821,5423
868,예술/대중문화,위대한 작곡가들의 삶 2,K592736531,9791190555333,4670,클,"해럴드 C. 숀버그 지음, 김원일 옮김",23000,20700,2300,10%,"1,150점",20201221,1455
869,예술/대중문화,살아남은 그림들,K642633476,9791189074203,3650,눌와,조상인 지음,21000,18900,2100,10%,"1,050점",20200911,5499
870,예술/대중문화,"Joaqu&#237;n Sorolla 바다, 바닷가에서",K362631696,9791190314039,3650,에이치비프레스,호아킨 소로야 지음,24000,21600,2400,10%,"1,200점",20200805,3592
871,예술/대중문화,문화로 읽는 페미니즘,K512631894,9791158903633,93330,이화여자대학교출판문화원,여성문화연구회 지음,25000,25000,0,0%,0점,20200717,454
872,예술/대중문화,"예술교육, 뭉크도 빛나게 잡스도 반하게",8992454910,9788992454919,3600,새빛,이현민 지음,14500,13050,1450,10%,720점,20200725,394
873,예술/대중문화,색의 역사,K062631170,9791185954585,93600,미술문화,"알렉산드라 로스케 지음, 조원호.조한혁 옮김",32000,28800,3200,10%,"1,600점",20200701,1473
874,예술/대중문화,세키로 아트웍스,K912631072,9791186573440,97650,비엘북스,"프롬소프트웨어 지음, 김동욱 옮김",39000,35100,3900,10%,"1,950점",20200727,1910
875,예술/대중문화,게팅 하이 getting high,K342631970,9791189510169,3670,컴인,"파올로 휴이트 지음, 백지선 옮김",22000,19800,2200,10%,"1,100점",20200811,6010
876,예술/대중문화,일본 근대 디자인사,K422630626,9791159055140,93600,소명출판,"가시와기 히로시 지음, 노유니아 옮김",14000,12600,1400,10%,700점,20200529,772
877,예술/대중문화,알기 쉬운 얼굴과 손 드로잉,8979293151,9788979293159,13650,EJONG(이종문화사),"앤드류 루미스 지음, 권은주 옮김",15000,13500,1500,10%,750점,20200625,1610
878,예술/대중문화,크리처,K382630311,9791160074987,13650,한즈미디어(한스미디어),"야마무라 레 지음, 김재훈 옮김",20000,18000,2000,10%,"1,000점",20200629,4081
879,예술/대중문화,반딧불의 잔존 (리커버 에디션),8964452224,9788964452226,93100,길(도서출판),"조르주 디디 위베르만 지음, 김홍기 옮김",22000,19800,2200,10%,"1,100점",20200617,2057
880,예술/대중문화,북디자인 101,K182630781,9791196987602,93650,정제소,"알베르트 카퍼 지음, 김수정 옮김",16000,14400,1600,10%,800점,20200427,1246
881,예술/대중문화,영국화가 엘리자베스 키스의 올드 코리아 세트 (완전 복원판 + 원서 복원판) - 전2권,K662630578,9791188990726,4910,책과함께,"엘리자베스 키스.엘스펫 키스 로버트슨 스콧 지음, 송영달 옮김",48000,43200,4800,10%,"2,400점",20200610,2485
882,예술/대중문화,그림 속 천문학,K652639856,9791187147558,3600,아날로그(글담),"김선지 지음, 김현구 도움글",17000,15300,1700,10%,850점,20200615,4341
883,예술/대중문화,드뷔시의 파리 : 벨 에포크 시대의 초상,K102639546,9791196460747,3670,만복당,"캐서린 카우츠키 지음, 배인혜 옮김",18000,16200,1800,10%,900점,20200530,2069
884,예술/대중문화,"당신의 좋은 순간, 필름 사진",K162639631,9791157686254,13660,동양북스(동양문고),필름로그 지음,14500,13050,1450,10%,720점,20200601,1876
885,예술/대중문화,미도움 연필소묘 지침서,K372639731,9791196008970,,미도움,김동역 지음,38000,34200,3800,10%,"1,900점",20200406,1571
886,예술/대중문화,카드캡터 체리 위클리 패드 (72매),K202639416,8809474874979,1,아르누보,CLAMP 그림,7000,1900,5100,73%,0점,20200511,1028
887,예술/대중문화,특수아동을 위한 발달적 미술치료,8999720934,9788999720932,93180,학지사,유지원 외 지음,27000,27000,0,0%,810점,20200410,506
888,예술/대중문화,윤희에게 메이킹북,K462639966,9791190555098,3680,클,"임대형 지음, 서지형 사진, 박지수 스토리보드",28000,25200,2800,10%,"1,400점",20200417,3507
889,예술/대중문화,정크스페이스 | 미래 도시,8932036039,9788932036038,3600,문학과지성사,"렘 콜하스.프레드릭 제임슨 지음, 임경규 옮김",11000,9900,1100,10%,550점,20200318,3115
890,예술/대중문화,음악기초이론과 음악작품으로 배우는 서양음악사,K852638408,9791190559095,,현대문화출판,이일주 지음,18000,18000,0,0%,0점,20200830,1112
891,예술/대중문화,스타트업 브랜딩의 기술,K292637418,9791188314393,93320,유엑스리뷰,"앤 밀튼버그 지음, 이윤정 옮김",25000,22500,2500,10%,"1,250점",20200227,5513
