순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
204,여행,벗삼아호의 아름다운 항해,K492738791,9791186889244,3980,들메나무,허광음 지음,20000,18000,2000,10%,"1,000점",20210205,110
205,여행,"헤르만 헤세, 이탈리아 여행 그리고 르네상스 예술",8984119970,9788984119970,3850,세창출판사(세창미디어),김선형 지음,21000,19950,1050,5%,630점,20201230,90
206,여행,노래 따라 동해 기행,K472738480,9791191262148,3810,걷는사람,이동순 지음,15000,13500,1500,10%,750점,20201231,95
207,여행,별것 아닌 것,K502738180,9791197020148,3810,yeondoo,전윤혜 지음,14000,12600,1400,10%,700점,20210125,340
208,여행,동학의 땅 경북을 걷다,K132738083,9791191262124,3150,걷는사람,신정일 지음,15000,13500,1500,10%,750점,20201231,90
209,여행,제5차 국토종합계획 수정계획도 (대형 족자형),8969010351,9788969010353,3980,영진문화사,영진문화사 편집부 엮음,50000,45000,5000,10%,"2,500점",20210101,160
210,여행,모독 (10주기 스페셜 에디션),K552737353,9791170400370,3810,문학판,"박완서 지음, 민병일 사진",17000,15300,1700,10%,850점,20210121,395
211,여행,지구촌 야간관광,K642737258,9791188144044,3980,두현출판사,한국관광공사 지음,14000,12600,1400,10%,700점,20210120,370
212,여행,해시태그 타이중,K612737151,9791197219467,3910,해시태그(Hashtag),이라암 지음,13000,11700,1300,10%,650점,20210220,105
213,여행,중국 지리와 문물 기행,8956768447,9788956768441,3810,대경북스,서진우 지음,18000,16200,1800,10%,540점,20210112,85
214,여행,"도스토옙스키, 죽음의 집에서 살아나다",K952737052,9791159161476,4810,반딧불이(한결미디어),이정식 지음,16000,14400,1600,10%,800점,20210111,350
215,여행,일상이 의미 부여,K152737852,9791186274774,,책읽는고양이,황혜리 지음,11900,10710,1190,10%,590점,20210121,2085
216,여행,자동차로 떠나는 터키 가족여행,K242737605,9791165394998,3910,북랩,김영.김린.김예린 지음,15800,14220,1580,10%,790점,20201228,70
217,여행,형제가 함께 간 한국의 3대 트레킹 : 지리산 둘레길 편,K622737804,9791166032769,,이담북스,최병욱.최병선 지음,17000,15300,1700,10%,850점,20201231,165
218,여행,여행의 품격 (큰글자책),K792737693,9791190938211,,상상출판,박종인 글.사진,40000,38000,2000,5%,"2,000점",20201231,70
219,여행,난생 처음 떠나는 문화유산 ODA 여행,K042737597,9791197285110,3910,문보재,ODA 18인 지음,16000,16000,0,0%,800점,20201218,465
220,여행,섬문화 답사기 : 통영편,8964944690,9788964944691,4900,보누스,김준 지음,22000,19800,2200,10%,"1,100점",20201215,240
221,여행,다만 나로 살 뿐 1,K172736334,9791190382298,4810,수오서재,원제 지음,15000,13500,1500,10%,750점,20201215,3270
222,여행,섬에서의 하룻밤,K972736330,9791190052528,3980,파람북,김민수 지음,16000,14400,1600,10%,800점,20201214,855
223,여행,독일은 왜?,K092736472,9791185831992,3920,이지앤북스,강현성 지음,14000,12600,1400,10%,700점,20201130,605
224,여행,블루스트리트(BLUE STREET) Vol.14 : 골목 술집,K642736770,9791196999094,,리테일앤인사이트,블루스트리트 편집부 지음,12000,10800,1200,10%,540점,20201201,205
225,여행,언택트 한국여행,K102736663,9791165394561,3810,북랩,오종호 지음,18000,16200,1800,10%,900점,20201120,425
226,여행,"엄마, 히말라야는 왜 가?",K102736564,9791196872243,3910,책구름,백운희 지음,15000,13500,1500,10%,750점,20201127,655
227,여행,미국 보딩스쿨에서 아이비리그까지,K712735146,9791165369590,3190,좋은땅,최선남.신동혁 지음,33000,29700,3300,10%,"1,650점",20201111,155
228,여행,여행자의 편지 치앙마이,K062735313,9791195148264,3910,문화다방,문희정 지음,15000,13500,1500,10%,750점,20201105,330
