순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
480,소설/시/희곡,남자의 자리,K812738282,9791190533027,3860,1984Books,"아니 에르노 지음, 신유진 옮김",11000,9900,1100,10%,550점,20210201,3295
481,소설/시/희곡,"헛간, 불태우다",8937429756,9788937429750,4800,민음사,"윌리엄 포크너 지음, 김욱동 옮김",9800,8820,980,10%,490점,20210115,2050
482,소설/시/희곡,살인마에게 바치는 청소지침서,K762737422,9791160075540,3830,한즈미디어(한스미디어),"쿤룬 지음, 진실희 옮김",15000,13500,1500,10%,750점,20210108,4115
483,소설/시/희곡,꽃으로 엮은 방패,8936424548,9788936424541,3810,창비,곽재구 지음,9000,8100,900,10%,450점,20210219,1780
484,소설/시/희곡,움베르토 에코의 지구를 위한 세 가지 이야기,K492737777,9791188240876,3880,꿈꾸다,"움베르토 에코 지음, 에우제니오 카르미 그림, 김운찬 옮김",11000,9900,1100,10%,550점,20201225,2840
485,소설/시/희곡,헤더브레 저택의 유령,K082737666,9791136258397,,하빌리스,"루스 웨어 지음, 이미정 옮김",16000,14400,1600,10%,800점,20201229,6640
486,소설/시/희곡,영화가 있는 문학의 오늘 2020.겨울,K862736777,9772234472007,,솔출판사,문학의오늘 편집부 지음,15000,13500,1500,10%,680점,20201130,1140
487,소설/시/희곡,비탄의 망령은 은퇴하고 싶다 3,K362735044,9791166112492,"
04830",㈜소미미디어,"츠키카게 지음, 치코 그림, 김정규 옮김",11000,9900,1100,10%,550점,20201202,3335
488,소설/시/희곡,후르츠 캔디 버스,8954670504,9788954670500,3810,문학동네,박상수 지음,10000,9000,1000,10%,500점,20201122,7100
489,소설/시/희곡,산책하는 사람에게,8932037973,9788932037974,3810,문학과지성사,안태운 지음,9000,8100,900,10%,450점,20201109,10465
490,소설/시/희곡,도덕적 혼란,8937413280,9788937413285,3840,민음사,"마거릿 애트우드 지음, 차은정 옮김",16000,14400,1600,10%,800점,20201026,5562
491,소설/시/희곡,1984,K072633826,9791190473446,3840,새움,"조지 오웰 지음, 이정서 옮김",14500,13050,1450,10%,720점,20201102,4181
492,소설/시/희곡,시가 나에게 살라고 한다,K012633013,9791190927963,3810,&(앤드),나태주 엮음,14500,13050,1450,10%,720점,20201030,9672
493,소설/시/희곡,얼마나 닮았는가,K192633713,9791165508845,3810,아작,김보영 지음,14800,13320,1480,10%,740점,20201031,16643
494,소설/시/희곡,우리의 정류장과 필사의 밤,K322633600,9791160262063,3810,작가정신,김이설 지음,12000,10800,1200,10%,600점,20201020,6874
495,소설/시/희곡,넷플릭스처럼 쓴다,K112633508,9791156333012,3800,다른,"낸시 크레스 지음, 로리 램슨 엮음, 지여울 옮김",22000,19800,2200,10%,"1,100점",20201010,6202
496,소설/시/희곡,팬데믹 : 여섯 개의 세계,893203771X,9788932037714,3810,문학과지성사,김초엽 외 지음,13000,11700,1300,10%,650점,20200921,9285
497,소설/시/희곡,더 셜리 클럽,8937473291,9788937473296,4810,민음사,박서련 지음,13000,11700,1300,10%,650점,20200821,13475
498,소설/시/희곡,이별이 오늘 만나자고 한다,8954674208,9788954674201,3810,문학동네,이병률 지음,10000,9000,1000,10%,500점,20200901,23774
499,소설/시/희곡,어떤 물질의 사랑,K532631174,9791165508340,3810,아작,천선란 지음,14800,13320,1480,10%,740점,20200720,11163
500,소설/시/희곡,제주에서 혼자 살고 술은 약해요,8954671322,9788954671323,3810,문학동네,이원하 지음,10000,9000,1000,10%,500점,20200410,23385
501,소설/시/희곡,시맨틱 에러 세트 - 전2권,K692636222,9791126449545,4810,B-Lab,저수리 지음,26000,23400,2600,10%,"1,300점",20200110,6075
502,소설/시/희곡,나 혼자만 레벨업 5,K972635352,9791136401250,4810,파피루스(디앤씨미디어),"추공 지음, 이백 그림",12000,10800,1200,10%,600점,20190819,8333
503,소설/시/희곡,버선발 이야기,8997780301,9788997780303,3810,오마이북,백기완 지음,15000,13500,1500,10%,750점,20190315,5134
