순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
75,전집/중고전집,팩토 연산 P단계 세트 (전5권 구성) (7세 ~ 초1) 노트증정,6000357609,,,매스티안,,38300,34470,3830,10%,380점,20180920,506
76,전집/중고전집,팩토 연산 A단계 세트 (전5권 구성) (초1 ~ 초2) 노트증정,6000356559,,,매스티안,,38300,34470,3830,10%,380점,20180920,517
77,전집/중고전집,"핀란드 초등 수학교과서: Laskutaito 2학년 세트 (2-1, 2-2) 전2권",6000356435,,,솔빛길,,30000,27000,3000,10%,300점,20200914,185
78,전집/중고전집,철학통조림 시리즈 (전4권/개정판),6000355570,,,주니어김영사,,46000,41400,4600,10%,460점,20111128,834
79,전집/중고전집,기적의 중학연산 3학년 세트(3A3B)(전2권)(길벗스쿨),K142738936,,,,,18000,16200,1800,10%,180점,20191220,110
80,전집/중고전집,(노트증정) 푸른 사자 와니니 3권세트,K882738737,,,창비,,32400,29160,3240,10%,320점,20000101,60
81,전집/중고전집,NE능률 ((전2권)내신하이엔드 고등수학(상)+고등수학(하) 세트),K852738732,,,,,27000,24300,2700,10%,270점,20201201,40
82,전집/중고전집,능률출판사 ((전3권)하이엔드 미적분+수학(1)+수학(2) 세트),K532738732,,,,,40000,36000,4000,10%,400점,20201201,60
83,전집/중고전집,디딤돌 ((전2권)최상위 사고력 초등 2A+2B 세트),K102738732,,,,,28000,25200,2800,10%,280점,20201201,60
84,전집/중고전집,NE능률(참고서) ((전4권)주니어 리딩튜터 Junior Reading Tutor Leve,K842738731,,,,,48000,43200,4800,10%,480점,20201201,90
85,전집/중고전집,NE능률(참고서) ((전4권)리딩튜터 Reading Tutor 입문+기본+실력+수능PLUS,K782738731,,,,,52000,46800,5200,10%,520점,20201201,60
86,전집/중고전집,NE능률(참고서) ((전3권)문제로 마스터하는 중학영문법 Level 1+2+3번 세트),K672738731,,,,,33000,29700,3300,10%,330점,20201201,110
87,전집/중고전집,몸과 함께 마음도 쑥쑥 시리즈 세트(전4권)(양장),K892738622,,,,,52000,46800,5200,10%,520점,20201210,60
88,전집/중고전집,(전4권)기탄급수한자 5급빨리따기1~4과정 세트,K182738622,,,,,20000,18000,2000,10%,200점,20030120,40
89,전집/중고전집,(전6권)기탄사고력수학 G단계1~6집 세트(개정판),K852738621,,,,,42000,37800,4200,10%,420점,20120105,70
90,전집/중고전집,(전5권)기탄수학 E1~5권 세트(개정판),K582738621,,,,,25000,22500,2500,10%,250점,20171020,40
91,전집/중고전집,(전5권)1일1장 한글떼기 기초~완성세트,K152738621,,,,,30000,27000,3000,10%,300점,20170525,210
92,전집/중고전집,컬러 몬스터 시리즈 세트 (전3권),K702738629,,,청어람아이(청어람미디어),,33000,29700,3300,10%,330점,20000101,60
93,전집/중고전집,아울북 ((전6권)마법 천자문 45-50번 세트(사은품 볼펜)),K462738684,,,,,72000,64800,7200,10%,720점,20000101,75
94,전집/중고전집,(전12권+토킹펜)기적의세마디 일본어토킹펜세트(길벗스쿨),K012738688,,,길벗스쿨,,184500,184500,0,0%,"1,840점",20190831,60
95,전집/중고전집,[3종사은품증정][아울북]Go Go 고고 카카오프렌즈 11번-18번 (전8권),K222738481,,,아울북,,96000,86400,9600,10%,960점,20000101,90
96,전집/중고전집,간니닌니 마법의 도서관 1-4번 시리즈 (전4권),K212738286,,,아울북,,52000,46800,5200,10%,520점,20201209,40
97,전집/중고전집,설민석의 한국사 1-15번+세계사 1-7번+한국사는 살아있다 1-2번 시리즈 [전24권],K202738286,,,아이휴먼,,283000,254700,28300,10%,"2,830점",20201225,60
98,전집/중고전집,[사은품증정][서울문화사]코믹메이플스토리 수학도둑 77번-80번(전4권),K792738282,,,서울문화사,,42000,37800,4200,10%,420점,20000101,110
99,전집/중고전집,(주니어김영사)처음 사회동화 1-8권 세트,K402737458,,,주니어김영사,,91100,81990,9110,10%,910점,20000101,60
100,전집/중고전집,[도서출판무지개] 추피의 생활이야기 전71종(생활동화60권+낱말놀이책10권+스티커북1권) 추피와 두두,K242737458,,,무지개,,160000,144000,16000,10%,"1,600점",20000101,60
101,전집/중고전집,미래엔아이세움 뼈뼈사우르스 전10권 세트,K792737771,,,미래엔,,120000,108000,12000,10%,"1,200점",20000101,80
102,전집/중고전집,나의 첫 역사책 11-15번 세트 (전5권),K992736432,,,휴먼어린이,,65000,58500,6500,10%,650점,20200427,110
103,전집/중고전집,노트 프랑스 아동 문학 거장 막스 뒤코스 그림책 4권 세트 (전4권),K692736431,,,국민서관,,59000,53100,5900,10%,590점,20000101,60
104,전집/중고전집,(전7권)이상한 과자 가게 전천당 세트(3-9번)(볼펜 증정),K622736339,,,길벗스쿨,,84000,75600,8400,10%,840점,20201207,165
105,전집/중고전집,(전6권)이상한 과자 가게 전천당 세트(4-9번)(볼펜 증정),K612736339,,,길벗스쿨,,72000,64800,7200,10%,720점,20201207,105
106,전집/중고전집,(전5권)이상한 과자 가게 전천당 세트(5+6+7+8+9번)(볼펜 증정),K602736339,,,길벗스쿨,,60000,54000,6000,10%,600점,20201207,420
107,전집/중고전집,(전3권)이상한 과자 가게 전천당 세트(7+8+9번)(볼펜 증정),K682736339,,,길벗스쿨,,36000,32400,3600,10%,360점,20201207,490
108,전집/중고전집,CAT CAR 캣카 일러스트 아트북 - TO PEOPLE WHO LOVE CATS AND CARS,K022736232,979-11-961187,,폴라웍스 아트코,,13000,13000,0,0%,130점,20201010,80
109,전집/중고전집,시공주니어 네버랜드 알록달록 아기 그림책 전20권 세트,K672736813,,,시공주니어,,154000,138600,15400,10%,"1,540점",20000101,40
110,전집/중고전집,[성우주니어] 꼬마 과학뒤집기 (전55권)+인터넷영상강좌 수강권,K152736775,,,성우주니어(동아사이언스),,550000,550000,0,0%,"5,500점",20201216,95
111,전집/중고전집,[3종사은품증정][주니어김영사]교과서 옆 개념잡는 시리즈 (전8권)(초등수학/과학/세계사/사회/초등낱말활용/초등교과어휘/초등상식활용사전/초등한자사전)  ,K352736664,,,주니어김영사,,181000,162900,18100,10%,"1,810점",20000101,60
112,전집/중고전집,(포토앨범증정) 절대로 누르면 안 돼! 시리즈  [ 전3권 ] ,K112736664,,,북뱅크,,36000,32400,3600,10%,360점,20000101,170
113,전집/중고전집,놓지마 과학 1-14번 시리즈 (전14권)_놓지마 정신줄 학습만화,K042735145,,,위즈덤하우스,,146000,131400,14600,10%,"1,460점",20200724,65
114,전집/중고전집,소마셈 B단계 세트 (전8권) (2학년),K402735049,,,soma(소마사고력수학),,47600,42840,4760,10%,470점,20190701,75
115,전집/중고전집,(전5권)반짝반짝 명탐정 셜록홈즈1 2 3 4 5세트,K212735211,,,,,49000,44100,4900,10%,490점,20200525,75
116,전집/중고전집,(전3권)포켓몬스터W 1 2 3세트-만화로보는 TV애니메이션,K152735211,,,,,28500,25650,2850,10%,280점,20200925,85
117,전집/중고전집,노트2권)황금도깨비상 수상작 (전4권) 그들은 결국 브레멘에 가지 못했다/보이니/강남 사장님/담을 넘은 아이,K162735480,,,비룡소,,48000,43200,4800,10%,480점,20000101,60
118,전집/중고전집,★누적판매300만★(보리) 세밀화로 그린 보리 아기 그림책(전30권) 우리아이 첫 자연 그림책 0~5세 ,K842633020,,,보리,,165000,148500,16500,10%,"1,650점",20190101,40
119,전집/중고전집,박시백의 조선왕조실록 세트 (전20권) - 특별한정판 (핸디북),K092633924,,,휴머니스트,,110000,99000,11000,10%,"1,100점",20200622,150
120,전집/중고전집,[아이세움] 살아남기시리즈 (전43권),K372633921,,,아이세움,,359000,323100,35900,10%,"3,590점",20000101,60
121,전집/중고전집,[사은품증정][가람어린이]뱀파이어 시스터 8번-13번 (전6권),K322633916,,,가람어린이,,74500,67050,7450,10%,740점,20000101,110
122,전집/중고전집,[픽토리]픽토리 BEST 7종(전7권)/ 미니퍼즐,K022633918,9788953924604,,픽토리,,98500,88650,9850,10%,980점,20140701,110
123,전집/중고전집,New 초등 창의사고력 수학 팩토 1 탐구 세트(전3권)/매스티안,K562633602,,,,,37800,34020,3780,10%,370점,20191201,120
