순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
306,가정/요리/뷰티,전립선 치료 10일의 기적,8961412663,9788961412667,3510,중앙생활사,한승섭.한혁규 지음,15000,13500,1500,10%,750점,20210215,400
307,가정/요리/뷰티,매일비움,8965292662,9788965292661,13590,씽크스마트,양귀란 지음,13800,12420,1380,10%,690점,20210131,585
308,가정/요리/뷰티,포코그란데의 손뜨개 소품,K312737452,9791170263791,13590,팜파스,강보송 지음,18000,16200,1800,10%,900점,20210125,2710
309,가정/요리/뷰티,월드 아틀라스 와인,8971907576,9788971907573,13590,그린쿡,휴 존슨.잰시스 로빈슨 지음,75000,67500,7500,10%,"3,750점",20201218,1955
310,가정/요리/뷰티,텔로미어 식단,8998584212,9788998584214,12590,아이리치코리아,이채윤 지음,16800,15120,1680,10%,840점,20210108,1370
311,가정/요리/뷰티,라면의 재발견,8998439867,9788998439866,3900,따비,김정현.한종수 지음,15000,13500,1500,10%,750점,20210115,2070
312,가정/요리/뷰티,살레 베이킹 sal&#233; baking,K282737463,9791189612832,13590,북스고,고스란 지음,24000,21600,2400,10%,"1,200점",20201223,1335
313,가정/요리/뷰티,티라미수,K322737067,9791190641289,13590,책밥,이미연(Emily) 지음,15000,13500,1500,10%,750점,20201221,2445
314,가정/요리/뷰티,가딘베르크의 천연비누 만들기,8965183235,9788965183235,13630,경향미디어,강미영 지음,16000,14400,1600,10%,800점,20201216,1580
315,가정/요리/뷰티,편안하고 특별한 핸드메이드 여성복,K032735333,9791188062355,13590,핸디스,심미희 외 지음,18000,16200,1800,10%,900점,20201106,1225
316,가정/요리/뷰티,달지 않아 매일 먹고 싶어지는 구움과자,K762633724,9791185676630,13590,윌컴퍼니(윌스타일),"마오 슈엔훼이 지음, 김수정 옮김",13000,11700,1300,10%,650점,20201105,2760
317,가정/요리/뷰티,감성쌀구움과자,8969930345,9788969930347,14590,수작걸다,더날케이크 지음,24000,21600,2400,10%,"1,200점",20200926,3680
318,가정/요리/뷰티,비건 하이프로틴 쿡북,K912632727,9791197178207,13590,든든,"쥘 노이만 지음, 주영준 옮김, 강나위 감수",18000,16200,1800,10%,900점,20200921,3646
319,가정/요리/뷰티,주당셰프들의 오늘밤 술안주,8969930337,9788969930330,13590,수작걸다,이재훈 외 지음,17000,15300,1700,10%,850점,20200901,4747
320,가정/요리/뷰티,일주일이 행복한 만원 반찬,K812631353,9791190242547,13590,베가북스,이선영(구름이네) 지음,16500,14850,1650,10%,820점,20200821,1523
321,가정/요리/뷰티,박막례시피,K712632723,9791190758185,13590,미디어창비,박막례.김유라 지음,17500,15750,1750,10%,870점,20200914,25299
322,가정/요리/뷰티,마미오븐의 초간단 집빵 레시피,K302630526,9791197030116,13590,허들링북스,마미오븐 금현숙 지음,16000,14400,1600,10%,800점,20200706,2372
323,가정/요리/뷰티,꾼의 황금 레시피,K602630211,9791186766057,13590,연두m&b,김지민 지음,18800,16920,1880,10%,940점,20200625,1588
324,가정/요리/뷰티,정통 이탈리아 요리의 정수,K592630788,9791186000052,,마티,"마르첼라 하잔 지음, 박혜인 옮김",45000,40500,4500,10%,"2,250점",20200615,1487
325,가정/요리/뷰티,"초록으로 물들다, 나만의 실내 정원",K592630265,9791161657769,13520,넥서스BOOKS,오하나 지음,20000,18000,2000,10%,"1,000점",20200625,1226
326,가정/요리/뷰티,케이블루의 빨간머리앤 자수,K942630264,9791188062317,13590,핸디스,김소영 지음,18000,16200,1800,10%,900점,20200602,3052
327,가정/요리/뷰티,리넨으로 시작하는 여성복 만들기,K192639486,9791188062300,13590,핸디스,백인숙 지음,16000,14400,1600,10%,800점,20200427,1272
328,가정/요리/뷰티,이정현의 집밥레스토랑,K772639082,9791190179232,13590,서사원,이정현 지음,22000,19800,2200,10%,"1,100점",20200427,12262
329,가정/요리/뷰티,전통자수,K852638424,9791170263265,13590,팜파스,조희화 지음,20000,18000,2000,10%,"1,000점",20200325,1688
330,가정/요리/뷰티,조경계획,8962258447,9788962258448,93540,기문당,이명우 지음,28000,26600,1400,5%,"1,400점",20200229,382
331,가정/요리/뷰티,샐러드 데이즈,K182638125,9791158463236,13590,비타북스,홍서우 지음,15800,14220,1580,10%,790점,20200320,1621
332,가정/요리/뷰티,선인장도 말려 죽이는 그대에게,K532638507,9791190641005,13520,책밥,송한나 지음,18800,16920,1880,10%,940점,20200323,3534
333,가정/요리/뷰티,해장 음식 : 나라 잃은 백성처럼 마신 다음 날에는,K372638623,9791190403542,3810,세미콜론,미깡 지음,11200,10080,1120,10%,560점,20200323,6792
334,가정/요리/뷰티,이렇게 맛있는 크루아상,K092636040,9791186519295,13590,비앤씨월드,장 마리 라니오.제레미 볼레스터 지음,14000,12600,1400,10%,700점,20200205,3258
335,가정/요리/뷰티,케토채식,8954670296,9788954670296,13590,테이스트북스,"윌 콜 지음, 정연주 옮김",18800,16920,1880,10%,940점,20200120,4368
