순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
478,경제경영,권도균의 스타트업 경영 수업,K552433631,9791186499153,3320,위즈덤하우스,권도균 지음,15000,13500,1500,10%,750점,20150805,5586
479,경제경영,항공기내식음료서비스,8961838210,9788961838214,93980,백산출판사,박혜정 지음,15000,15000,0,0%,0점,20151010,1315
480,경제경영,경제성장론,8997927817,9788997927814,93320,시그마프레스,"David N. Weil 지음, 백웅기 외 옮김",35000,35000,0,0%,"1,750점",20130305,1605
481,경제경영,똑똑한 주식투자,K872739034,9791185272528,93320,한국경제신문,한국경제신문 및 한국경제매거진 특별취재팀 지음,20000,18000,2000,10%,"1,000점",20210310,1000
482,경제경영,지금 당장 금퇴 공부,K112738830,9791165794613,3320,알키,조은아 지음,16000,14400,1600,10%,800점,20210222,1040
483,경제경영,데이터 리터러시,K682738085,9791189318222,3320,이콘,강양석 지음,20000,18000,2000,10%,"1,000점",20210120,2025
484,경제경영,주린이도 술술 읽는 친절한 경제책,K422736531,9791160023152,3320,메이트북스,박병률 지음,16000,14400,1600,10%,800점,20210102,4785
485,경제경영,카카오와 네이버는 어떻게 은행이 되었나,8959896942,9788959896943,3320,미래의창,김강원 지음,16000,14400,1600,10%,800점,20201221,6270
486,경제경영,파이어족의 재테크,K452735246,9791165342708,3320,쌤앤파커스,신현정.신영주 지음,15000,13500,1500,10%,750점,20201202,5350
487,경제경영,작은 가게에서 진심을 배우다,K662735141,9791130632117,3320,다산북스,김윤정 지음,16000,14400,1600,10%,800점,20201120,11425
488,경제경영,신방수 세무사의 2021 확 바뀐 부동산 세금 완전 분석,K492633271,9791164841660,3320,매일경제신문사,신방수 지음,17000,15300,1700,10%,850점,20200921,8626
489,경제경영,여행사 경영과 실무,K862632705,9791165671402,93320,(주)백산출판사,공윤주 지음,30000,30000,0,0%,0점,20200730,915
490,경제경영,글로벌경영,K702632496,9791162820780,93320,서울경제경영,서민교.박병일 지음,34000,32300,1700,5%,"1,700점",20200817,1089
491,경제경영,주가 급등 사유 없음,K292631686,9791197074615,13320,(주)이상미디랩,장지웅 지음,20000,18000,2000,10%,"1,000점",20200717,8146
492,경제경영,국제경제론,8918910932,9788918910932,93320,법문사,김신행.김태기 지음,37000,37000,0,0%,"1,850점",20200220,1811
493,경제경영,맘마미아 월급 재테크 실천법,K522636502,9791186647349,13320,진서원,맘마미아 지음,18000,16200,1800,10%,900점,20191206,10527
494,경제경영,나의 첫 금리 공부,K392636572,9791170430308,3320,원앤원북스,염상훈 지음,16000,14400,1600,10%,800점,20191015,13007
495,경제경영,K-IFRS 재무제표의 이해와 분석,895501693X,9788955016932,93320,신영사,반선섭.박창래.최수미 지음,23000,23000,0,0%,690점,20190820,1170
496,경제경영,원가회계 연습문제 해답,8959726826,9788959726820,93320,청람,이충섭.이상완 지음,5000,5000,0,0%,0점,20190304,1078
497,경제경영,경제 상식사전 (6차 개정판),K402635863,9791160507317,3320,길벗,김민구 지음,16000,14400,1600,10%,800점,20190311,5253
498,경제경영,서비스경영,8942008631,9788942008636,93320,경문사,홍관수 지음,24000,24000,0,0%,0점,20170306,885
499,경제경영,금융시장론,K432534472,9791130306520,93320,박영사,강병호.김석동.서정호 지음,36000,36000,0,0%,"1,080점",20181001,1431
500,경제경영,최진기의 경제상식 오늘부터 1일,K572533044,9791185541815,13320,스마트북스,"최진기 지음, 신동민 그림",16500,14850,1650,10%,820점,20180809,9701
501,경제경영,존 롤스 정의론,8965706548,9788965706540,4080,쌤앤파커스,황경식 지음,13000,11700,1300,10%,650점,20180727,5494
502,경제경영,도시는 왜 불평등한가,K062533163,9791155428658,3320,매일경제신문사,"리처드 플로리다 지음, 안종희 옮김",18000,16200,1800,10%,900점,20180629,3500
503,경제경영,광고학 개론,8997937693,9788997937691,93320,서울경제경영,심성욱.전종우.고한준 지음,29000,29000,0,0%,0점,20180226,1675
