순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
304,초등학교참고서,기탄 수학 K단계 1집,8926001377,9788926001370,74410,기탄교육,기탄교육연구소 엮음,5000,4500,500,10%,250점,20081027,26371
305,초등학교참고서,신사고 우공비 초등 국어 + 수학 1-1 세트 - 전2권 (2021년),8928330343,9788928330348,,좋은책신사고,신사고초등콘텐츠연구회 지음,28500,25650,2850,10%,"1,420점",20210108,3385
306,초등학교참고서,우등생 해법 국어 4-1 (2021년),K172737465,9791125958512,63710,천재교육,천재교육(참고서) 편집부 지음,16000,14400,1600,10%,800점,20201218,4255
307,초등학교참고서,EBS 만점왕 연산 2단계,8954755437,9788954755436,63410,한국교육방송공사(초등),EBS(한국교육방송공사) 편집부 지음,7500,6750,750,10%,370점,20201208,4320
308,초등학교참고서,디딤돌 초등 수학 기본 6-2 (2021년),8926159434,9788926159439,63410,디딤돌,디딤돌 초등 편집부 지음,15000,13500,1500,10%,750점,20201110,7385
309,초등학교참고서,쎈연산 03권 초등 2-1,8928329906,9788928329908,64410,좋은책신사고,홍범준.신사고초등콘텐츠연구회 지음,8000,7200,800,10%,400점,20200723,9169
310,초등학교참고서,수능까지 이어지는 초등 고학년 수학 대수 1-① 개념편,K572636732,9791125331506,63410,NE능률(참고서),NE능률 수학교육연구소 지음,18000,16200,1800,10%,900점,20191213,6539
311,초등학교참고서,쎈연산 5학년 세트 - 전2권,892832792X,9788928327928,64080,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,14000,12600,1400,10%,700점,20190328,9570
312,초등학교참고서,초등학교 영어 자습서 & 평가문제집 6-1 : 최희경 외 (2021년용),8917230679,9788917230673,68740,와이비엠,최희경 외 지음,16000,14400,1600,10%,800점,20181220,3602
313,초등학교참고서,대교 초등 영어 교과서 자습서 & 평가문제집 5-1 (2021년용),8954074553,9788954074551,63370,대교(학습지),이재근 외 지음,16000,14400,1600,10%,800점,20181224,5353
314,초등학교참고서,EBS 초등 4주 완성 독해력 4단계,8954747108,9788954747103,53710,한국교육방송공사(초등),EBS(한국교육방송공사) 편집부 지음,9000,8100,900,10%,450점,20181207,16001
315,초등학교참고서,EBS 만점왕 연산 9단계,895475550X,9788954755504,,한국교육방송공사(초등),EBS(한국교육방송공사) 편집부 지음,7500,6750,750,10%,370점,20201209,4850
316,초등학교참고서,초등 수능독해 비문학 1 (2021년),K662736000,9791166091940,63710,비상교육,비상교육 편집부 지음,10000,9000,1000,10%,500점,20210101,5835
317,초등학교참고서,EBS 기초 영독해,8954753418,9788954753418,63740,한국교육방송공사(초등),EBS(한국교육방송공사) 편집부 엮음,13000,11700,1300,10%,650점,20200616,11138
318,초등학교참고서,7살 첫 수학 : 시계와 달력,K552638343,9791163031550,64410,이지스에듀(이지스퍼블리싱),"징검다리 교육연구소.강난영.이은영 지음, 차세정 그림, 김진호 감수",8000,7200,800,10%,400점,20200410,14825
319,초등학교참고서,디딤돌 초등 독해력 6,8926158594,9788926158593,63710,디딤돌,강상우 외 지음,11000,9900,1100,10%,550점,20200320,9411
320,초등학교참고서,창의사고력 수학 키즈 팩토 원리 A,8928646391,9788928646395,,매스티안,매스티안 R&D 센터 지음,14000,12600,1400,10%,700점,20191201,8366
321,초등학교참고서,최상위 쎈 초등 수학 4-1 (2021년용),8928329175,9788928329175,64410,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,14000,12600,1400,10%,700점,20191122,5985
322,초등학교참고서,똑똑한 하루 빅터 연산 5A,K862636796,9791125948568,63410,천재교육,최용준.천재교육 편집부 지음,9000,8100,900,10%,450점,20191125,12099
323,초등학교참고서,라이트 쎈 초등 수학 4-1 (2021년용),8928328284,9788928328284,64410,좋은책신사고,홍범준.신사고초등콘텐츠연구회 지음,14000,12600,1400,10%,700점,20191011,7344
324,초등학교참고서,초등영문법 777 4권,K142635089,9791162723159,63740,마더텅,마더텅 편집부 지음,7700,6930,770,10%,380점,20190410,9795
325,초등학교참고서,초등영어 받아쓰기.듣기 10회 모의고사 6학년 1,K172635089,9791162723418,63740,마더텅,마더텅 편집부 지음,9900,8910,990,10%,490점,20190410,12021
326,초등학교참고서,어린이 훈민정음 6-1,8960660876,9788960660878,64710,시서례,성정일 엮음,8000,7200,800,10%,400점,20190302,14767
327,초등학교참고서,중학영문법 3800제 스타터,K242532049,9791162720462,53740,마더텅,마더텅 편집부 지음,10000,9000,1000,10%,500점,20180430,21222
328,초등학교참고서,기탄 수학 E단계 3집,8926015521,9788926015520,74410,기탄교육,기탄교육연구소 지음,5000,4500,500,10%,250점,20181228,11249
