순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
706,사회과학,자녀와의 소통을 위한 부모교육,K952534431,9791161053783,93370,공동체,황혜경.주상려 지음,16000,16000,0,0%,480점,20190228,944
707,사회과학,행동과학 연구를 위한 기초통계학,895912480X,9788959124800,93310,도서출판 신정,최윤영.조경철 지음,20000,20000,0,0%,0점,20190310,983
708,사회과학,경계선 지능을 가진 아이들,8926886433,9788926886434,93370,이담북스,박찬선.장세희 지음,15000,13500,1500,10%,750점,20181231,5294
709,사회과학,문화예술교육개론,K342533539,9791161053042,93370,공동체,방은영 지음,16000,16000,0,0%,480점,20180710,1406
710,사회과학,존 롤스 정의론,8965706548,9788965706540,4080,쌤앤파커스,황경식 지음,13000,11700,1300,10%,650점,20180727,5494
711,사회과학,사회복지행정실무,8942611206,9788942611201,93330,창지사,권기창 외 지음,22000,22000,0,0%,0점,20180318,1151
712,사회과학,정신건강론 (황동섭 외),K852532728,9791161052571,93330,공동체,황동섭 외 지음,18000,18000,0,0%,540점,20180228,1314
713,사회과학,특수체육론,8962064138,9788962064131,93690,레인보우북스(무지개사),최승권 지음,25000,22500,2500,10%,"1,250점",20180209,1192
714,사회과학,교육철학 및 교육사,8999407217,9788999407215,93370,양서원(박철용),윤길근 외 지음,19000,19000,0,0%,0점,20180115,1226
715,사회과학,유아 컴퓨터교육,8958094869,9788958094869,93370,정민사,홍수현 지음,20000,20000,0,0%,0점,20170130,1338
716,사회과학,평생교육 프로그램 개발론,8999713040,9788999713040,93370,학지사,신용주 지음,19000,19000,0,0%,570점,20170725,1483
717,사회과학,의료사회사업론,8999406768,9788999406768,93330,양서원(박철용),유수현.김창곤.김원철 지음,18000,18000,0,0%,0점,20170224,1332
718,사회과학,아동 미술,8958094567,9788958094562,93370,정민사,이윤옥 지음,21000,21000,0,0%,0점,20160930,1041
719,사회과학,사회복지개론 (박옥희),8999709876,9788999709876,93330,학지사,박옥희 지음,20000,20000,0,0%,600점,20160810,1102
720,사회과학,아동권리와 복지 (이상욱 외),8981602743,9788981602741,9,파워북,이상욱 외 지음,20000,20000,0,0%,0점,20160228,1001
721,사회과학,아이와 교사가 즐거운 놀이지도,8999405222,9788999405228,93370,양서원(박철용),권혜진 외 지음,19000,19000,0,0%,0점,20160229,1776
722,사회과학,유아교육기관 현장관찰 및 평가,896352714X,9788963527147,93370,공동체,심성경.함은숙 지음,16000,16000,0,0%,800점,20150126,1191
723,사회과학,어떻게 공부할 것인가,8937834863,9788937834868,3370,와이즈베리,"헨리 뢰디거 외 지음, 김아영 옮김",14000,12600,1400,10%,700점,20141205,13480
724,사회과학,유아발달 (김상희 외),8981602298,9788981602291,93590,파워북,김상희 외 지음,23000,23000,0,0%,"1,150점",20140905,834
