순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
983,역사,"기독교인이 본 십자군, 무슬림이 본 십자군",8952118448,9788952118448,94920,서울대학교출판문화원,김능우.박용진 지음,27000,27000,0,0%,"1,350점",20200730,315
984,역사,항일과 친일의 역사 따라 현충원 한 바퀴,K492632692,9791186222317,3910,이케이북,김종훈 지음,15500,13950,1550,10%,770점,20200825,724
985,역사,이중톈 중국사 12 : 남조와 북조,8967358113,9788967358112,3900,글항아리,"이중텐 지음, 김택규 옮김",14000,12600,1400,10%,700점,20200821,763
986,역사,"인간 무리, 왜 무리지어 사는가",8934990090,9788934990093,3490,김영사,"마크 모펫 지음, 김성훈 옮김",29800,26820,2980,10%,"1,490점",20200813,1776
987,역사,제국의 브로커들,8964452259,9788964452257,93910,길(도서출판),"우치다 준 지음, 한승동 옮김",38000,34200,3800,10%,"1,900점",20200810,2038
988,역사,"밀정, 우리 안의 적",K642632275,9791165791667,3910,지식너머,이재석 외 지음,16000,14400,1600,10%,800점,20200815,893
989,역사,26일 동안의 광복,K072631455,9791190893107,3910,서해문집,길윤형 지음,18000,16200,1800,10%,900점,20200815,2276
990,역사,우리가 버린 독립운동가들,8957694676,9788957694671,3990,개마고원,손성진 지음,15000,13500,1500,10%,750점,20200808,756
991,역사,완역 사기본기 1,K312633113,9791159923210,94910,알마,"사마천 지음, 김영수 옮김",35000,31500,3500,10%,"1,750점",20201023,260
992,역사,현대 한국 지성의 모험,K242633472,9791157062027,3100,메디치미디어,김호기 지음,20000,18000,2000,10%,"1,000점",20200920,1579
993,역사,덧없는 꽃의 삶,K082632959,9791190555258,3900,클,"피오나 스태퍼드 지음, 강경이 옮김",15000,13500,1500,10%,750점,20200915,3051
994,역사,모든 것은 인터넷에서 시작되었다,K282633693,9791156332947,3300,다른,김경화 지음,14500,13050,1450,10%,720점,20200921,370
995,역사,중국 군벌 전쟁,K462631490,9791190498043,3910,미지북스,권성욱 지음,48000,43200,4800,10%,"2,400점",20200720,1784
996,역사,"동학.천도교와 기독교의 갈등과 연대, 1893~1919",K302631499,9791156121701,93900,푸른역사,이영호 지음,23000,20700,2300,10%,"1,150점",20200722,521
997,역사,홉스,K222631998,9791187064534,3920,교양인,"엘로이시어스 마티니치 지음, 진석용 옮김",29000,26100,2900,10%,"1,450점",20200716,1782
998,역사,인천,K042631798,9791186440582,4980,도서출판 가지,정진오 지음,16000,14400,1600,10%,800점,20200722,386
999,역사,차의 시간을 걷다,8992985762,9788992985765,3900,열린세상,김세리.조미라 지음,18000,16200,1800,10%,900점,20200715,969
1000,역사,역사와 함께 읽는 민주주의,8946068671,9788946068674,3340,한울(한울아카데미),박상준 지음,19500,19500,0,0%,190점,20200228,193
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,좋은 책을 고르는 방법, 알라딘!! www.aladin.co.kr,,,,,,,,,,,
