순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
793,잡지,EBS FM Radio 입이 트이는 영어 2019년 12월~2020년 2월호 세트 (교재 3권 + 방송내용수록 MP3 CD 3장),8900457632,9788900457636,13740,동아출판(방송교재),이현석 지음,30000,28500,1500,5%,900점,20200519,231
794,잡지,브리크 brique Vol.3 : Near my home,K292639423,9791197040306,3050,브리크컴퍼니,브리크 편집부 지음,17000,15300,1700,10%,770점,20200512,859
795,잡지,"바질 Basil : V.12 기후위기, 생명",K492639510,9791190752015,13330,윌든,바질 편집부 엮음,13000,11700,1300,10%,650점,20200508,369
796,잡지,필로 FILO No.14,K432639113,9791190460064,3050,매거진필로,필로 편집부 지음,16000,14400,1600,10%,720점,20200508,1493
797,잡지,Breathe 6호,K322639486,9772636030003,,브리드코리아(계간지),Breathe 편집부 지음,15000,13500,1500,10%,680점,20200430,842
798,잡지,뉴필로소퍼 2020 10호,K172638348,,,바다출판사,뉴필로소퍼 편집부 엮음,15000,14250,750,5%,150점,20200403,5861
799,잡지,"바질 Basil : V.11 숲, 나무",K192638246,9791190752008,13330,윌든,바질 편집부 엮음,13000,11700,1300,10%,650점,20200328,221
800,잡지,매거진 F (Magazine F) Vol.13 : 조개 (Clam),K132638240,9791160361094,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 외 지음,15000,14250,750,5%,430점,20200402,1171
801,잡지,쓺 10호 - 2020.상권,K002638147,9772465795005,,문학실험실,쓺 편집부 지음,18000,16200,1800,10%,810점,20200330,286
802,잡지,워커스 Workers 65호 : 2020.4,K222638931,9772466186000,,사단법인참세상,워커스 편집부 지음,10000,9000,1000,10%,450점,20200330,165
803,잡지,씨네 페미니즘 매거진 세컨드 : 4호 흐르는 아시아,K742638833,9791196085902,,누나온더비치,세컨드 필름 매거진 편집부 지음,13000,11700,1300,10%,360점,20200123,203
804,잡지,매거진 B (Magazine B) Vol.84 라파 Rapha,K252638520,9791160361070,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,15000,14250,750,5%,430점,20200323,948
805,잡지,베개 5호,K262638123,9772586621009,,시용,강연주 외 지음,13000,11700,1300,10%,590점,20200320,986
806,잡지,필로 FILO No.13,K742638509,9791190460057,3050,매거진필로,필로 편집부 지음,18000,16200,1800,10%,810점,20200306,2198
807,잡지,코로나19와 질병X의 시대,K802638404,9772383984000,,바다출판사,스켑틱 협회 편집부 엮음,15000,13500,1500,10%,680점,20200306,7086
808,잡지,바질 Basil : V.10 옷,K802638687,9791196666095,13330,윌든,바질 편집부 엮음,13000,11700,1300,10%,650점,20200228,214
809,잡지,워커스 Workers 64호 : 2020.3,K092638586,9772466186000,,사단법인참세상,워커스 편집부 지음,10000,9000,1000,10%,450점,20200302,215
810,잡지,CAST 4호,K142637319,9772508138004,,별책부록,CAST 편집부 지음,10000,9000,1000,10%,450점,20181015,183
811,잡지,CAST 5호,K942637318,9772508138004,,별책부록,CAST 편집부 지음,13000,11700,1300,10%,590점,20191112,536
812,잡지,SSSSL[:쓸] 6호,K252637011,9772586360007,,제로마켓,매거진 쓸 SSSSL 편집부 지음,13000,11700,1300,10%,590점,20200131,445
813,잡지,EBS FM Radio 중급 일본어 회화 2019년 9월~2019년 11월호 세트 (교재 3권 +방송내용수록 MP3 CD 3장),8900452843,9788900452846,13730,동아출판(방송교재),원미령 지음,18000,17100,900,5%,540점,20200220,371
814,잡지,매거진 B (Magazine B) Vol.81 : Soho House,K242637107,9791160360950,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,16000,15200,800,5%,460점,20200207,163
815,잡지,브리크 brique Vol.2 : 얼터너티브 라이프스타일,K842637103,9791196043025,3050,브리크컴퍼니,브리크 편집부 지음,17000,15300,1700,10%,770점,20200207,889
816,잡지,바질 Basil : V.09 교통,K502637807,9791196666088,13330,윌든,바질 편집부 엮음,13000,11700,1300,10%,650점,20200128,113
817,잡지,우먼카인드 Vol.10 : 우리의 발자국이 만드는 길,K782637695,9772586258007,,바다출판사,우먼카인드 편집부 엮음,15000,14250,750,5%,150점,20200203,1073
818,잡지,"디렉토리 Directory No.5 : Home Meal 나의 홈, 밥",K222637597,9791190397025,4080,볼드피리어드,직방.볼드피리어드 편집부 지음,16000,14400,1600,10%,480점,20200207,568
819,잡지,Breathe 5호,K172637492,9772636030003,,브리드코리아(계간지),Breathe 편집부 지음,15000,13500,1500,10%,680점,20200130,1067
820,잡지,보스토크 VOSTOK 매거진 19호,K532637499,9791170370215,3660,보스토크프레스,보스토크 프레스 편집부 엮음,16000,14400,1600,10%,720점,20200130,1759
