ISBN13,rating,review
9791164131686,10,오자마자 단숨에 읽고 애교부리며 졸라대서 3권 예약구매했어요 아이가 너무 좋아하네요. 유튜브라고해서 사실 선입감 거부감이 든건 사실인데요.  일단 재밌고 웃긴데 건전한거같아 사줬어요.앞으로도 재밌지만 상식적이고 건전한 컨텐츠 부탁드립니다 갠적으로 에이미씨 넘 귀여웡
9791164131686,8,"딸 아이가 좋아하는 흔한 남매. 딱히 좋아하는 내용은 아니지만, 너무 졸라서 사줬습니다. 공부를 열심히하면 이라는 조건을 걸었더니 그래도 도움이 된거 같네요."
9791164131686,10,아이가 너무 좋아합니다. 유투브에서 없던 내용도 있어서 더 좋다고 합니다.
9791164131686,10,재밌을것같다 에이미 이빨괴물
9791164131686,8,아이가 학교도서관에서 보고 너무 재밌다고 사달래서 샀어요
9791164131686,10,재미있고 심심할때 보면 재미있어요.재목처럼 흔한남매내요.케릭터도 귀여워서 더 재미있어요.꼭 읽어보세요
9791164131686,10,1권에 이어 2권까지 딸아이에 소원쿠폰을 이렇게 쓰네요워킹맘으로 아이에게 웃음을 많이 주지못해 늘상 미안한마음인데 흔한남매님 덕분에 아이가 밝게 웃는 모습을 지켜볼수있어 감사합니다 이번 싸인회통해 바쁜 엄마가 많이 신경써주고 있다는걸 조금이라도 느끼게해주고싶네요 부탁드립니다.
9791164131686,8,아직읽기전입니다만 받았다는 문자만으로도 아이가 기뻐합니다.주말 끼었는데도 배송이 너무너무 빠른네요...동영상아니라 책이라도 혼자서 큭큭 웃으면서 보겠지요//이런데 이렇게 빠지다니.두꺼운 표지라서 더더좋습니다. 그림도 으뜸이랑 에이미 너무 귀엽게 그려졌어요. 내용도 재미있을 거같아요
9791164131686,10,"냐하! 안녕하세요.저는 초등학교 5학년 서윤이에요.흔한남매 너무 재밌어요! 흔한남매님.우당탕탕 홈비디오랑흔한게임, 공감되서 무서운 얘기, 정말 흔한남매를 보는것은 저의 삶의 낡이에요.저가 지난번에 팬미팅을 못 가서 이번엔 정말 가고 싶어요.흔한남매님 재밌는 영상 올려주셔서 감사합니다."
9791164131686,10,저희딸은 5학년이구요 대구에살고있습니다에이미언니랑 으뜸이 오빠보고싶다구 해서 공부잘하면 서울델고간다했더니 완죤열심히 합니당ㅋ설날에 서울에서 친정오빠가 내려와서 장난으로 으뜸이 오빠가 옆집에 산다고 했더니 그길로 따라가겠다고 울고불고ㅠ꼭 사인회 초대해주세요 제발요♡♡♡♡
9791164131686,10,재밌어요 2권도 나오면 고매하려고요
9791164131686,10,사인회 기대 합니다. 아이가 너무 책내용도 좋아해서 친구에게 소개도 해줬어요. 제발 사인 받기를 바랍니다^^
9791164131686,10,우리딸들이너무좋아하는 흔한남매우연히저도보다가 팬이되어버렸죠한바탕웃을수밖에없는묘한매력이있어요애들학교보내고 우연히출간된거알게됐는데리뷰고뭐고볼것도없이 1의망설임도없이결재했네요책오면제가1번타자로 정독할듯요ㅎㅎ기대됩니다두분의케미가어떻게그려졌을지
9791164131686,10,아들이 너무좋아해서주어진 유투브시청시간 전부를 흔한남매만 보더라고요그덕에 저도 냐하~ 내꺼하!자! 별걸 다따라하고있는40대흔한 엄마가 되었어요책으로 스맛폰만 보는것보단 훨 나아질것같네요
