ISBN13,rating,review
9791189902001,10,재미있고 오래 기억할 수 있는 경선식 영단어 최고네요. 초등과정 끝나면 중등과정으로 바로 들어가야겠습니다. 아이도 좋아하고 저도 덩달아 같이 공부가 돼서 너무너무 좋습니다.
9791189902001,10,아이들 재미있게 3번 정주행시키고 다음단계 넘어갑니다
9791189902001,10,기초부터 다시 탄탄히 다지기 위해 구입했습니다. 가독성과 암기력이 향상될 수 있게 제작되어 공부하기에 편한 책입니다. 끈기있게 공부할 수 있길 바랍니다
9791189902001,2,부모님이 아이를 성평등하게 키우시려면 절대 구입시키지 마세요 . 저자가 물론 단어 쉽게 설명 하는건 맞는데이분 자주 쓰는 말대로 누이도 있을것이고 딸은 없으려나 죄다 여자를 성적으로 격하 시키는 예들만 고르는지 ;ingenuous 인제 처음으로 남자랑 누웠다며 솔직하게 천진난만하게 말한다는 ㅎ
9788954755825,10,한국사 책 독서하면서 같이 공부하고 있었는데 아무래도 다른과목에 밀려서 자꾸 진도가 안나가 다시 시작하자하는 마음으로 무한반복으로 구석기- 신석기를 반복하였는데 예비 초3 되면서 이제 정말 한국사는 시작해야할듯해서 첫 한국사 문제집으로 좋으네요^^
9788954755825,10,3학년 올라와 사회시간에 틈틈히 배운 한국사 내용들이 재미났는지 부쩍 관심 가지면서 한국사 관련 도서도 열심히 있길래 이참에 기초 다지기할겸 구입해 매일매일 꾸준히 하고 있는데 효과 만점이예요.ebs에 탑재되어 있는 스토리한국사 인강도 함께 보니 좋더라고요.한능검 준비 시작으로도 좋아요
9788954755825,10,"일주일 동안 스스로 공부를 진행해봤습니다. 간단한 읽기,용어정리,흥미 유발을 위한 키워드 내용 만화스토리 씽킹..8일차에는 실전문제까지..처음접하는 국사를ㅇ야기 처럼 재미있게 읽고,풀어갈수 있게 구성이 되어 있습니다. 역사에 다오는 용어를 처음 접하며놀이식으로 볼만합니다. 강추"
9788926155905,10,독해 내용도 재미있고 어휘랑 스토리가 연결되어 있어서 어휘의 뜻을 정확히 익히고 이해하는데 많은 도움이 됩니다 ^^
9788926155905,10,꾸준히 하는 독해력이네요 . 글 이해 파악 능력이 늘고 독해 실력이 자라요.
9788926155905,10,홈스쿨링으로 좋은 독해력책!레벨별로 단계를 높여가며 아이와 함께 해요~!
9788926155905,10,디딤돌초등독해 4단계까지 풀고 바로 고학년1단계로 들어왔어요~ 천에는 조금 힘들어했지만 내용들이 새롭고 재미있어서 좋아해요. 문제푼지 2달 이젠 완북을 향하는중. 교재가 지문도 어휘도 모두 잡아주는것 같아 주변에 추천많이 합니다
9788926155905,2,팔기 위한 문제집초등학교5학년에게 수능식의 유형을?정말 문제풀이를 초5에게 시켜야할까요?서점서 보고 뜨악 했다가 다시 보고 또 놀랐네요비문학 지문이라니. . 잼난 책 이것저것 읽혀주심 됩니다ㅡ국어교육 전공자로서 숨이 막히는 교재네요ㅠ
9788926155905,10,저학년 독해력을 재미있게 하고 고학년1로 넘어왔는데... 생각보다 어려워 하더라구요.다행히 그 사이 단계가 나와서 그걸 풀고 고학년1로 넘어올려고 한답니다.
9788926155905,10,고학년 용이라 지문의 수준부터 좀 다른 느낌이네요.아이가 어휘력이 부족하단 생각이 많이 들었는데 지문에 연관된 어휘를 따로 정리할 수 있어서 좋습니다.
9788926155905,10,수능을 결정 짓는 게 독해력이라고 하죠. 공부머리 독서법이란 책이 선풍적으로 인기도 끌고요. 디딤돌 문제집 좋아요. 책 많이 읽는 4학년 아이인데 약간 어려워하긴 하지만 오답이 많지 않고요.
9788926155905,10,우리집 첫째 겨울방학동안 수학선행을 기본 응용으로 기본을 다지고 코로나19로 개학이 늦어지면서 심화서까지 풀게 되었습니다.원래는 기본서까지만 선행을 하고 심화서는 학기중에 풀었거든요~^^최상위수학을 풀다
9788926155905,10,고학년 독해수준을 올리기위한 첫 단계.난이도 높여 연습하기 좋아요
